sex,x_log_wage,density,median_log_wage,gap_low,gap_high
Male,2.5883957295193873,0.49173942697110595,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.600315531714101,0.4881003857336012,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.6122353339088145,0.4860727424693753,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.624155136103528,0.4855672835085144,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.6360749382982416,0.48630224300600017,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.6479947404929547,0.4878316490837217,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.6599145426876682,0.48959450133410154,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.671834344882382,0.490980265151189,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.6837541470770954,0.491403189524492,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.695673949271809,0.4903754154683855,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.7075937514665225,0.48756771572923985,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.7195135536612356,0.48284776930661083,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.731433355855949,0.4762893317519471,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.7433531580506627,0.4681509587447762,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.7552729602453763,0.45882885634960807,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.76719276244009,0.4487934460929474,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.7791125646348034,0.4385220220361772,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.7910323668295165,0.42843974770787346,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.80295216902423,0.41887834078470376,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.8148719712189436,0.41005702482414097,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.826791773413657,0.4020850218343975,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.8387115756083707,0.3949803570080223,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.850631377803084,0.38869703417377865,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.8625511799977974,0.3831521519369221,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.874470982192511,0.37824613170046556,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.8863907843872245,0.3738723339108224,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.898310586581938,0.36991608969865625,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.910230388776651,0.3662466288436086,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.9221501909713647,0.3627076913075083,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.9340699931660783,0.3591131767784358,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.945989795360792,0.3552528284585779,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.9579095975555054,0.3509099734988532,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.9698293997502185,0.3458895386625785,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.981749201944932,0.3400510167507683,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.9936690041396457,0.33333886645812827,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.005588806334359,0.3258027165606196,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.0175086085290728,0.31760181198122067,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.029428410723786,0.30899177912524645,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.0413482129184994,0.30029588214831754,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.053268015113213,0.29186624932913585,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.0651878173079266,0.28404215033231167,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.07710761950264,0.2771120219099417,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.0890274216973537,0.2712839944609337,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.100947223892067,0.2666670741002174,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.1128670260867803,0.26326288446039714,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.124786828281494,0.260966655371561,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.1367066304762075,0.25957608792235426,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.148626432670921,0.25880739940831576,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.160546234865634,0.2583185170284032,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.1724660370603477,0.25773935619120447,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.1843858392550612,0.2567080756777358,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.196305641449775,0.25491036764400027,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.2082254436444884,0.25211689060000886,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.2201452458392015,0.2482127457262344,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.232065048033915,0.243213118259781,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.2439848502286286,0.23726108313598512,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.255904652423342,0.23060676347161313,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.2678244546180557,0.2235707244116094,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.279744256812769,0.2164976904580677,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.2916640590074824,0.20970854744502465,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.303583861202196,0.20345869686998905,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.3155036633969095,0.1979092462094243,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.327423465591623,0.19311475019620794,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.3393432677863366,0.18902799659259836,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.3512630699810497,0.185519377374472,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.3631828721757633,0.18240623382947427,2.302585092994046,2.21375387928743,2.302585092994046
Male,3.375102674370477,0.17948647465919926,2.302585092994046,2.21375387928743,2.302585092994046
